public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,created_at,lang,reply_settings,id,possibly_sensitive,conversation_id,author_id,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text,entities/annotations/2/start,entities/annotations/2/end,entities/annotations/2/probability,entities/annotations/2/type,entities/annotations/2/normalized_text,entities/annotations/3/start,entities/annotations/3/end,entities/annotations/3/probability,entities/annotations/3/type,entities/annotations/3/normalized_text,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,source,text,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,entities/urls/0/status,entities/urls/0/unwound_url,entities/mentions/0/start,entities/mentions/0/end,entities/mentions/0/username,context_annotations/1/domain/id,context_annotations/1/domain/name,context_annotations/1/domain/description,context_annotations/1/entity/id,context_annotations/1/entity/name,context_annotations/1/entity/description,context_annotations/2/domain/id,context_annotations/2/domain/name,context_annotations/2/domain/description,context_annotations/2/entity/id,context_annotations/2/entity/name,context_annotations/2/entity/description,referenced_tweets/0/type,referenced_tweets/0/id,in_reply_to_user_id,entities/hashtags/1/start,entities/hashtags/1/end,entities/hashtags/1/tag,entities/hashtags/2/start,entities/hashtags/2/end,entities/hashtags/2/tag,entities/hashtags/3/start,entities/hashtags/3/end,entities/hashtags/3/tag,entities/hashtags/4/start,entities/hashtags/4/end,entities/hashtags/4/tag,entities/hashtags/5/start,entities/hashtags/5/end,entities/hashtags/5/tag,entities/hashtags/6/start,entities/hashtags/6/end,entities/hashtags/6/tag,entities/urls/1/start,entities/urls/1/end,entities/urls/1/url,entities/urls/1/expanded_url,entities/urls/1/display_url,attachments/media_keys/0,context_annotations/3/domain/id,context_annotations/3/domain/name,context_annotations/3/domain/description,context_annotations/3/entity/id,context_annotations/3/entity/name,context_annotations/4/domain/id,context_annotations/4/domain/name,context_annotations/4/domain/description,context_annotations/4/entity/id,context_annotations/4/entity/name,context_annotations/5/domain/id,context_annotations/5/domain/name,context_annotations/5/domain/description,context_annotations/5/entity/id,context_annotations/5/entity/name,context_annotations/0/entity/description,context_annotations/4/entity/description,context_annotations/5/entity/description,context_annotations/3/entity/description,context_annotations/6/domain/id,context_annotations/6/domain/name,context_annotations/6/domain/description,context_annotations/6/entity/id,context_annotations/6/entity/name,context_annotations/7/domain/id,context_annotations/7/domain/name,context_annotations/7/domain/description,context_annotations/7/entity/id,context_annotations/7/entity/name,context_annotations/8/domain/id,context_annotations/8/domain/name,context_annotations/8/domain/description,context_annotations/8/entity/id,context_annotations/8/entity/name,context_annotations/9/domain/id,context_annotations/9/domain/name,context_annotations/9/domain/description,context_annotations/9/entity/id,context_annotations/9/entity/name,context_annotations/10/domain/id,context_annotations/10/domain/name,context_annotations/10/domain/description,context_annotations/10/entity/id,context_annotations/10/entity/name,context_annotations/11/domain/id,context_annotations/11/domain/name,context_annotations/11/domain/description,context_annotations/11/entity/id,context_annotations/11/entity/name,entities/mentions/1/start,entities/mentions/1/end,entities/mentions/1/username,entities/urls/2/start,entities/urls/2/end,entities/urls/2/url,entities/urls/2/expanded_url,entities/urls/2/display_url,entities/hashtags/7/start,entities/hashtags/7/end,entities/hashtags/7/tag,entities/hashtags/8/start,entities/hashtags/8/end,entities/hashtags/8/tag,entities/hashtags/9/start,entities/hashtags/9/end,entities/hashtags/9/tag,entities/hashtags/10/start,entities/hashtags/10/end,entities/hashtags/10/tag,entities/hashtags/11/start,entities/hashtags/11/end,entities/hashtags/11/tag,entities/hashtags/12/start,entities/hashtags/12/end,entities/hashtags/12/tag,entities/hashtags/13/start,entities/hashtags/13/end,entities/hashtags/13/tag,entities/hashtags/14/start,entities/hashtags/14/end,entities/hashtags/14/tag,entities/hashtags/15/start,entities/hashtags/15/end,entities/hashtags/15/tag,entities/hashtags/16/start,entities/hashtags/16/end,entities/hashtags/16/tag,entities/hashtags/17/start,entities/hashtags/17/end,entities/hashtags/17/tag,entities/hashtags/18/start,entities/hashtags/18/end,entities/hashtags/18/tag,entities/hashtags/19/start,entities/hashtags/19/end,entities/hashtags/19/tag,entities/mentions/2/start,entities/mentions/2/end,entities/mentions/2/username,entities/mentions/3/start,entities/mentions/3/end,entities/mentions/3/username,entities/mentions/4/start,entities/mentions/4/end,entities/mentions/4/username,geo/place_id,entities/annotations/4/start,entities/annotations/4/end,entities/annotations/4/probability,entities/annotations/4/type,entities/annotations/4/normalized_text
0,0,0,0,2020-08-27T12:17:01+00:00,en,everyone,1298957689146552325,False,1298957689146552325,434479769,35,45,0.9966,Person,José Rojas,67,75,0.892,Place,venezuela,190,197,0.3599,Person,Gisbelis,,,,,,222,245,https://t.co/rzgpIv3kbD,https://www.paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@cold_summ3r A girl and her father José  Rojas are hospitalized in venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal: https://t.co/rzgpIv3kbD
 Gofundme: https://t.co/x5deEGhnbA",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,12,cold_summ3r,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,,47,Brand,Brands and Companies,10041046258,PayPal,,,,4306447169,,,,,,,,,,,,,,,,,,,257,280,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-27T12:11:00+00:00,en,everyone,1298956175128645634,False,1298956175128645634,257113217,5,13,0.7786,Person,Mamma Ida,,,,,,,,,,,,,,,,51,74,https://t.co/Twwv4TZ8NR,https://www.gofundme.com/f/help-nonna-with-covid-in-venezuela?utm_source=twitter&utm_medium=social&utm_campaign=p_cp+share-sheet,gofundme.com/f/help-nonna-w…,Twitter Web App,Help Mamma Ida with Life Saving COVID-19 treatment https://t.co/Twwv4TZ8NR,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0,10,0,2020-08-27T00:37:20+00:00,es,everyone,1298781608674238465,False,1298781608674238465,70454489,24,36,0.9909,Person,Nora Josefina,134,142,0.9941,Place,Venezuela,,,,,,,,,,,224,247,https://t.co/V3ipnUVbXq,https://www.gofundme.com/f/ayudemos-a-nora-a-salvar-su-vida?utm_source=whatsapp-visit&utm_medium=chat&utm_campaign=p_cp+share-sheet,gofundme.com/f/ayudemos-a-n…,Twitter for Android,"Regalame Rt 
Ayudemos a Nora Josefina feria guerrero de 53 años es enfermera hemoterapista con más de 30 años de servicio prestado en Venezuela 
Con COVID-19  Los 2 hermanos y su mama murieron hace 15 dias. 

Read more here https://t.co/V3ipnUVbXq",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,4,0,2020-08-26T20:56:02+00:00,es,everyone,1298725916265156609,False,1298725916265156609,147589125,20,34,0.4885,Person,Sr. Elio Lucena,,,,,,,,,,,,,,,,241,264,https://t.co/XPrxMsZAia,https://bit.ly/34ynp4o,bit.ly/34ynp4o,SocialGest,"#ServicioPúblico El Sr. Elio Lucena necesita con carácter de urgencia ser recluido en un centro de salud, luego de que fuera diagnosticado con covid-19, y necesita estar en cuidados intensivos por su gravedad y cuadro médico. Para colaborar https://t.co/XPrxMsZAia",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0,16,ServicioPúblico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-26T18:08:06+00:00,en,everyone,1298683654605078530,False,1298683654605078530,779042514,5,13,0.7786,Person,Mamma Ida,,,,,,,,,,,,,,,,51,74,https://t.co/eH0O493HJF,https://www.gofundme.com/f/help-nonna-with-covid-in-venezuela?utm_source=twitter&utm_medium=social&utm_campaign=p_cp+share-sheet,gofundme.com/f/help-nonna-w…,Twitter for Android,Help Mamma Ida with Life Saving COVID-19 treatment https://t.co/eH0O493HJF,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0,3,0,2020-08-26T13:56:01+00:00,es,everyone,1298620216612720648,False,1298620216612720648,147589125,20,34,0.4885,Person,Sr. Elio Lucena,,,,,,,,,,,,,,,,241,264,https://t.co/XPrxMthbGK,https://bit.ly/34ynp4o,bit.ly/34ynp4o,SocialGest,"#ServicioPúblico El Sr. Elio Lucena necesita con carácter de urgencia ser recluido en un centro de salud, luego de que fuera diagnosticado con covid-19, y necesita estar en cuidados intensivos por su gravedad y cuadro médico. Para colaborar https://t.co/XPrxMthbGK",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0,16,ServicioPúblico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0,3,0,2020-08-25T22:56:01+00:00,es,everyone,1298393724263657472,False,1298393724263657472,147589125,20,34,0.4885,Person,Sr. Elio Lucena,,,,,,,,,,,,,,,,241,264,https://t.co/XPrxMsZAia,https://bit.ly/34ynp4o,bit.ly/34ynp4o,SocialGest,"#ServicioPúblico El Sr. Elio Lucena necesita con carácter de urgencia ser recluido en un centro de salud, luego de que fuera diagnosticado con covid-19, y necesita estar en cuidados intensivos por su gravedad y cuadro médico. Para colaborar https://t.co/XPrxMsZAia",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0,16,ServicioPúblico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0,10,0,2020-08-25T20:21:33+00:00,es,everyone,1298354850233749506,False,1298354850233749506,147589125,20,34,0.4885,Person,Sr. Elio Lucena,,,,,,,,,,,,,,,,241,264,https://t.co/XPrxMthbGK,https://bit.ly/34ynp4o,bit.ly/34ynp4o,SocialGest,"#ServicioPúblico El Sr. Elio Lucena necesita con carácter de urgencia ser recluido en un centro de salud, luego de que fuera diagnosticado con covid-19, y necesita estar en cuidados intensivos por su gravedad y cuadro médico. Para colaborar https://t.co/XPrxMthbGK",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0,16,ServicioPúblico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,1,2020-08-25T17:54:33+00:00,es,everyone,1298317857403568128,False,1298317857403568128,1085358200470278144,,,,,,,,,,,,,,,,,,,,,184,207,https://t.co/DxSqVr3SsU,https://www.gofundme.com/f/ayuda-a-elio-lucena-en-venezuela-fighting-covid19?utm_source=whatsapp&utm_medium=chat&utm_campaign=p_cf+share-flow-1,gofundme.com/f/ayuda-a-elio…,Twitter for iPhone,"Hola✨

El tío de una amiga fue diagnosticado con COVID-19

Se ha abierto un GoFundMe para ayudarlo, sería de gran ayuda que dieras un RT para que esto tenga mayor alcance. Gracias 🙌🏻

https://t.co/DxSqVr3SsU",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-24T02:59:53+00:00,en,everyone,1297730317625757697,False,1297730317625757697,1297577997566971906,117,125,0.9737,Place,Venezuela,,,,,,,,,,,,,,,,129,152,https://t.co/5aZN7oV5yD,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,gofundme.com/f/recaudacion-…,Twitter Web App,"Hello, I come from the gofundme organization to help us raise funds for the people most affected by the covid: 19 in Venezuela.

https://t.co/5aZN7oV5yD",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,404,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-24T02:56:29+00:00,en,everyone,1297729462520483840,False,1291496618521432066,1297577997566971906,124,132,0.9733,Place,Venezuela,,,,,,,,,,,,,,,,136,159,https://t.co/5aZN7oV5yD,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,gofundme.com/f/recaudacion-…,Twitter Web App,"@pulte Hello, I come from the gofundme organization to help us raise funds for the people most affected by the covid: 19 in Venezuela.

https://t.co/5aZN7oV5yD",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,404,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,0,6,pulte,,,,,,,,,,,,,replied_to,1291496618521432066,25029495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-24T02:55:48+00:00,en,everyone,1297729292563099649,False,1291819143193333760,1297577997566971906,124,132,0.9733,Place,Venezuela,,,,,,,,,,,,,,,,136,159,https://t.co/5aZN7oV5yD,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,gofundme.com/f/recaudacion-…,Twitter Web App,"@pulte Hello, I come from the gofundme organization to help us raise funds for the people most affected by the covid: 19 in Venezuela.

https://t.co/5aZN7oV5yD",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,6,pulte,,,,,,,,,,,,,replied_to,1291819143193333760,25029495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-24T02:55:10+00:00,en,everyone,1297729131141046272,False,1291822770700128258,1297577997566971906,124,132,0.9733,Place,Venezuela,,,,,,,,,,,,,,,,136,159,https://t.co/5aZN7oV5yD,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,gofundme.com/f/recaudacion-…,Twitter Web App,"@pulte Hello, I come from the gofundme organization to help us raise funds for the people most affected by the covid: 19 in Venezuela.

https://t.co/5aZN7oV5yD",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,404,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,0,6,pulte,,,,,,,,,,,,,replied_to,1291822770700128258,25029495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-24T02:54:53+00:00,en,everyone,1297729060941049856,False,1291828481597362178,1297577997566971906,124,132,0.9733,Place,Venezuela,,,,,,,,,,,,,,,,136,159,https://t.co/5aZN7oV5yD,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,gofundme.com/f/recaudacion-…,Twitter Web App,"@pulte Hello, I come from the gofundme organization to help us raise funds for the people most affected by the covid: 19 in Venezuela.

https://t.co/5aZN7oV5yD",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,404,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,0,6,pulte,,,,,,,,,,,,,replied_to,1291828481597362178,25029495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-24T02:54:33+00:00,en,everyone,1297728976165711874,False,1291830144508796928,1297577997566971906,124,132,0.9733,Place,Venezuela,,,,,,,,,,,,,,,,136,159,https://t.co/5aZN7oV5yD,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,gofundme.com/f/recaudacion-…,Twitter Web App,"@pulte Hello, I come from the gofundme organization to help us raise funds for the people most affected by the covid: 19 in Venezuela.

https://t.co/5aZN7oV5yD",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,404,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,0,6,pulte,,,,,,,,,,,,,replied_to,1291830144508796928,25029495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-24T02:54:10+00:00,en,everyone,1297728878920818689,False,1292122377162240008,1297577997566971906,124,132,0.9733,Place,Venezuela,,,,,,,,,,,,,,,,136,159,https://t.co/5aZN7oV5yD,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,gofundme.com/f/recaudacion-…,Twitter Web App,"@pulte Hello, I come from the gofundme organization to help us raise funds for the people most affected by the covid: 19 in Venezuela.

https://t.co/5aZN7oV5yD",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,404,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,0,6,pulte,,,,,,,,,,,,,replied_to,1292122377162240008,25029495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-24T02:53:49+00:00,en,everyone,1297728790941110279,False,1292144314668244993,1297577997566971906,124,132,0.9733,Place,Venezuela,,,,,,,,,,,,,,,,136,159,https://t.co/5aZN7oV5yD,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,gofundme.com/f/recaudacion-…,Twitter Web App,"@pulte Hello, I come from the gofundme organization to help us raise funds for the people most affected by the covid: 19 in Venezuela.

https://t.co/5aZN7oV5yD",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,404,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,0,6,pulte,,,,,,,,,,,,,replied_to,1292144314668244993,25029495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-24T02:53:31+00:00,en,everyone,1297728715435184128,False,1292185620438286336,1297577997566971906,124,132,0.9733,Place,Venezuela,,,,,,,,,,,,,,,,136,159,https://t.co/5aZN7oV5yD,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,gofundme.com/f/recaudacion-…,Twitter Web App,"@pulte Hello, I come from the gofundme organization to help us raise funds for the people most affected by the covid: 19 in Venezuela.

https://t.co/5aZN7oV5yD",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,404,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,0,6,pulte,,,,,,,,,,,,,replied_to,1292185620438286336,25029495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-24T02:53:11+00:00,en,everyone,1297728634707423232,False,1292207834206294016,1297577997566971906,124,132,0.9733,Place,Venezuela,,,,,,,,,,,,,,,,136,159,https://t.co/5aZN7oV5yD,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,gofundme.com/f/recaudacion-…,Twitter Web App,"@pulte Hello, I come from the gofundme organization to help us raise funds for the people most affected by the covid: 19 in Venezuela.

https://t.co/5aZN7oV5yD",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,6,pulte,,,,,,,,,,,,,replied_to,1292207834206294016,25029495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
